T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school,nat_demand
30.52657471,0.016332073,0.000541449,30.54985156,33.60469971,0.016667766,0.066223145,18.38595444,29.66719971,0.016049786,0.11917114,5.895420369,0,0,0,1491.6491
30.90444336,0.016354695,0.000779629,30.9150142,34.27944336,0.016575947,0.063690186,18.09005351,30.13881836,0.016026631,0.12866211,5.760137263,0,0,0,1508.7675
30.96938477,0.01640717,0.00321579,30.91514533,34.48500977,0.016437687,0.061050415,17.91789801,30.20375977,0.015934147,0.13696289,5.933147112,0,0,0,1517.5474
30.74904785,0.016398473,0.005865097,31.00311508,34.20217285,0.016154332,0.059951782,17.92816193,29.85842285,0.015833898,0.14123535,6.239432662,0,0,0,1532.9169
30.20430908,0.01640512,0.003908157,31.23701007,33.40743408,0.01590158,0.048599243,18.02946045,29.25118408,0.01577188,0.13250732,6.591439678,0,0,0,1500.0756
29.29293213,0.01648057,0.002072334,31.6304343,32.01168213,0.015710002,0.03665161,18.22846036,28.35543213,0.015786296,0.12689209,7.029277677,0,0,0,1426.4478
28.13515625,0.016632546,0.007823944,31.6154087,30.08828125,0.015552986,0.024887085,17.91048949,27.05703125,0.016052712,0.1076355,7.368734485,0,0,0,1270.1116
27.0826355,0.016838228,0.025718689,30.48052633,27.9888855,0.015579379,0.026947021,15.59377731,25.4107605,0.016594088,0.121917725,6.902324252,0,0,0,1265.3479
26.58834229,0.017013611,0.030021667,29.36786724,26.69771729,0.015922608,0.036483765,14.913718,24.58052979,0.016929688,0.13397217,6.742212152,0,0,0,1303.2229
26.35701904,0.017036198,0.028312683,28.28445531,26.08358154,0.016288517,0.044265747,15.12621996,24.34139404,0.01687598,0.12963867,7.219962294,0,0,0,1263.2826
26.19552002,0.017089123,0.022323608,26.99156027,25.78927002,0.016455883,0.03996277,15.3911549,24.17989502,0.01673817,0.11166382,7.672266207,0,0,0,1238.2602
26.04421387,0.017089026,0.01638031,26.74003326,25.58327637,0.016516821,0.037002563,15.45574471,24.06765137,0.01652445,0.09957886,7.946466661,0,0,0,1168.2352
25.93337402,0.017035369,0.01712799,27.36892002,25.38649902,0.016470794,0.03404236,15.64260346,23.95681152,0.016363982,0.09136963,8.132178667,0,0,0,1132.7154
25.76326904,0.016990237,0.014186859,27.70202032,25.18514404,0.016349368,0.029464722,16.08855711,23.84139404,0.016219668,0.09246826,8.272263384,0,0,0,1076.0296
25.59285889,0.016877323,0.02294159,27.98169134,25.01473389,0.016228825,0.03099823,16.49687917,23.69442139,0.016076237,0.090545654,8.400210936,0,0,0,1038.693
25.52190552,0.016672995,0.021400452,28.24199222,24.88128052,0.016154196,0.02735138,16.70675307,23.56096802,0.015940573,0.08483887,8.558163209,0,0,0,1004.9467
25.43251953,0.016597595,0.012405396,27.74242394,24.72158203,0.016177978,0.01663208,16.64857691,23.40126953,0.015765991,0.08514404,8.720963287,0,0,0,985.4165
25.36495361,0.016527873,0.018676758,26.73801146,24.55245361,0.016207438,0.005254746,16.06681397,23.23995361,0.015703898,0.07635498,8.591673231,0,0,0,984.1674
25.39980469,0.016366811,0.024223328,26.15385511,24.39199219,0.016061636,0.002739906,15.32339834,23.15761719,0.015710684,0.06838989,8.402442305,0,0,0,990.9809
25.50542603,0.016229078,0.02394104,26.33652561,24.31011353,0.015809461,0.006793976,15.04148724,23.10698853,0.0156378,0.068237305,8.326167216,0,0,0,1008.2902
26.20137939,0.016091818,0.018180847,28.75290396,25.60762939,0.015725607,0.00736618,17.50163153,23.59981689,0.015538686,0.06704712,8.678626331,0,0,0,1116.2597
27.28701172,0.01571074,0.018959045,32.71225418,27.63857422,0.015493301,0.010471344,21.1063966,24.89638672,0.015176681,0.06236267,9.245897916,0,0,0,1271.2002
28.38814697,0.015402476,0.015605927,34.5197971,29.59908447,0.015028636,0.005741119,22.95980697,26.47408447,0.014750163,0.056228638,9.302012576,0,0,0,1369.4574
29.30281982,0.015248133,0.013618469,35.83121137,31.22469482,0.01459582,0.003436089,23.67974683,27.81844482,0.01433642,0.047409058,9.373190963,0,0,0,1434.2753
29.95424805,0.015206828,0.008728027,37.02576136,32.37612305,0.014272227,0.003083229,23.84957402,28.62612305,0.01410438,0.044525146,9.534520835,0,0,0,1461.4355
30.3432251,0.015151583,0.003510475,37.72917123,33.0151001,0.014140688,0.003141403,23.58997578,28.9526001,0.01405295,0.043380737,9.636776065,0,0,0,1458.1332
30.41246948,0.015176952,0.001383305,38.05712372,33.19371948,0.014074504,0.003501892,23.10859009,28.92809448,0.014082134,0.047302246,9.658351929,0,0,0,1474.7982
30.20214233,0.015164702,0.001590729,38.03607313,32.82714233,0.014108031,0.007923126,22.55603411,28.62401733,0.014092772,0.05050659,9.629550371,0,0,0,1485.9961
29.6914917,0.01513001,0.001502514,37.67323147,31.9102417,0.014180151,0.014492035,22.02144845,28.0196167,0.014080969,0.053131104,9.633996705,0,0,0,1451.7166
28.88268433,0.015125481,0.001250744,35.70485366,30.67955933,0.014240471,0.015579224,20.87518208,27.13268433,0.014137474,0.05253601,9.344156269,0,0,0,1375.9239
27.87145386,0.015155158,0.002198219,32.57753939,29.09020386,0.014361701,0.013759613,18.99282169,25.94957886,0.014293036,0.054718018,8.829471015,0,0,0,1251.5028
26.94216309,0.01529985,0.004179001,28.84190296,27.22341309,0.014689499,0.015640259,15.66951648,24.52028809,0.014693313,0.068725586,7.973775802,0,0,0,1214.5891
26.49822388,0.01560925,0.00522995,25.87669375,26.09197388,0.015204893,0.027023315,14.84171216,23.59978638,0.015090452,0.09039307,7.696751799,0,0,0,1284.1944
26.27156982,0.015793053,0.005271912,24.92577927,25.43563232,0.015564172,0.029029846,14.7258801,23.25594482,0.015228478,0.07965088,7.70492832,0,0,0,1251.6894
26.09176025,0.015923452,0.005094528,25.10754918,25.06051025,0.015786123,0.017448425,14.82412046,23.13082275,0.015255879,0.07104492,7.762556524,0,0,0,1211.8094
25.95528564,0.01603863,0.006278992,24.97859851,24.86934814,0.01590893,0.027389526,14.72762157,23.08028564,0.015191767,0.06774902,7.764462961,0,0,0,1159.0525
25.84914551,0.016085438,0.008506775,24.38660511,24.73977051,0.015887074,0.029907227,14.79187343,23.06789551,0.015066915,0.06866455,7.865064839,0,0,0,1108.4821
25.72371826,0.016071513,0.01128006,23.78853833,24.63778076,0.015835002,0.03124237,14.79840279,23.00496826,0.014991954,0.07336426,8.039534909,0,0,0,1064.6599
25.60531006,0.016027234,0.01292038,23.37596563,24.53499756,0.015790723,0.029136658,14.89161649,22.96468506,0.014970563,0.07977295,8.165402916,0,0,0,1015.9846
25.55794678,0.015945135,0.01838684,23.65922848,24.40950928,0.015815435,0.02922821,15.1398112,22.94075928,0.015071569,0.07476807,8.188739297,0,0,0,987.6454
25.48134766,0.015952857,0.016792297,23.0955532,24.34853516,0.015853675,0.029563904,15.33185143,23.00478516,0.015197548,0.072143555,8.401840662,0,0,0,960.9173
25.35384521,0.016028631,0.010719299,22.43951697,24.31478271,0.015891302,0.023628235,15.41508197,23.10384521,0.015219916,0.074279785,8.726495819,0,0,0,952.5564
25.23638306,0.016104363,0.007511139,22.04878923,24.34575806,0.015921257,0.030334473,15.46742759,23.11919556,0.015146875,0.06921387,8.821027848,0,0,0,956.9238
25.24126587,0.016119087,0.005144119,22.0194952,24.42876587,0.015867317,0.0337677,15.49993811,23.11626587,0.015092934,0.071746826,8.630472719,0,0,0,948.8356
26.15419922,0.015958318,0.004274368,25.82592578,25.79482422,0.015920172,0.032440186,17.29743092,23.72451172,0.015092382,0.07009888,8.637564383,0,0,0,984.8165
27.39238892,0.015454148,0.005443573,31.21266991,27.86113892,0.015629625,0.02570343,20.05748393,25.20488892,0.01492009,0.06390381,8.873322239,0,0,0,1104.4535
28.5168396,0.015209491,0.004575729,32.69809464,29.8762146,0.015049274,0.013584137,20.904261,26.8605896,0.014610584,0.0605011,8.762585823,0,0,0,1187.9499
29.41375122,0.015174618,0.001635552,32.84636679,31.58562622,0.01458334,0.008876801,20.83505666,28.24187622,0.014251461,0.05340576,8.530901489,0,0,0,1267.0534
30.07039795,0.015204405,0.001246452,32.48297481,32.78914795,0.014403319,0.007513046,19.99655669,29.14852295,0.014117217,0.047302246,7.997219308,0,0,0,1286.3665
30.45394287,0.015291093,0.001502991,31.88316882,33.54769287,0.014448045,0.007329941,18.9836035,29.65706787,0.014177201,0.040496826,7.454226453,0,0,0,1258.3735
30.56096802,0.015305099,0.00254631,31.08242617,33.88909302,0.014526901,0.007516861,18.11897054,29.81096802,0.014187393,0.0410614,7.069997703,0,0,0,1243.981
30.3979126,0.015273177,0.002446175,30.33534032,33.7260376,0.014559829,0.007827759,17.68201969,29.6166626,0.014220321,0.043792725,6.83830589,0,0,0,1226.0319
29.94320068,0.015183717,0.00191164,30.19888724,32.92757568,0.014554292,0.008693695,17.2938836,29.06820068,0.014306337,0.05088806,6.633568896,0,0,0,1210.4816
29.11815796,0.015174824,0.00135231,30.79586524,31.54003296,0.014579731,0.009521484,17.10436868,28.19628296,0.014438587,0.060897827,6.648804197,0,0,0,1171.9352
27.95528564,0.015273092,0.008441925,31.05818612,29.78341064,0.014636038,0.010631561,16.45755349,27.01778564,0.014544485,0.07141113,6.805321093,0,0,0,1127.8475
26.92141113,0.015470963,0.023590088,30.17815449,27.76516113,0.014959794,0.01675415,13.73053707,25.51516113,0.014845353,0.10235596,6.503677968,0,0,0,1152.6244
26.45623169,0.015703805,0.026924133,29.27621346,26.53435669,0.015429146,0.04032898,13.39154725,24.45623169,0.015318519,0.108795166,6.155503234,0,0,0,1205.8978
26.29616699,0.015872288,0.021835327,28.58453229,25.81179199,0.015742589,0.048355103,13.80193004,24.02272949,0.015628148,0.12524414,5.776910847,0,0,0,1175.1411
26.12062988,0.016048841,0.018180847,27.73974895,25.39406738,0.015865736,0.04852295,14.02887503,23.80031738,0.01581233,0.12664795,5.6830456,0,0,0,1152.3931
26.03167114,0.01614899,0.023147583,27.25279212,25.11760864,0.015950626,0.04005432,13.65358226,23.67229614,0.015927738,0.12454224,5.672981939,0,0,0,1115.7257
25.95479736,0.016180992,0.026313782,26.53814609,24.91573486,0.016036034,0.03239441,12.85369714,23.55635986,0.01595211,0.11367798,5.768054342,0,0,0,1076.1674
25.84121094,0.016174927,0.02709961,26.16027376,24.70839844,0.016121522,0.03138733,11.78465188,23.41933594,0.01590027,0.10888672,5.878755235,0,0,0,1037.0293
25.71560059,0.016184276,0.032958984,24.65338242,24.52028809,0.016214794,0.031555176,10.73308624,23.28591309,0.015810436,0.11236572,5.804781291,0,0,0,1003.5973
25.6038147,0.016208922,0.038726807,22.86582175,24.4085022,0.016285216,0.03703308,9.987150906,23.1741272,0.01574353,0.11355591,5.636924007,0,0,0,967.0622
25.51009521,0.016256394,0.04017639,21.32261545,24.37728271,0.016332688,0.047729492,9.841795495,23.10384521,0.015691819,0.11148071,5.53929979,0,0,0,950.0828
25.38128052,0.016395286,0.0287323,18.74365088,24.42815552,0.016387656,0.057052612,9.702522803,23.03753052,0.01564379,0.1104126,5.27351748,0,0,0,932.2906
25.28237305,0.016441299,0.023033142,17.22297188,24.31362305,0.01642604,0.054367065,8.901161568,22.93862305,0.015586807,0.11117554,4.930691636,0,0,0,907.8458
25.24395142,0.01645556,0.025657654,16.26165635,24.24395142,0.016432673,0.05378723,8.524443166,22.87676392,0.015543847,0.11035156,4.711704021,0,0,0,888.4312
26.03536377,0.01633971,0.027778625,19.31959508,25.73848877,0.01645415,0.062561035,11.71287808,23.60567627,0.015489033,0.106933594,5.130491,0,0,0,889.059
27.1223999,0.015880411,0.039108276,23.73148852,27.7630249,0.016094035,0.06637573,14.87594668,25.2161499,0.015220469,0.0932312,5.607901533,0,0,0,930.0831
28.16182861,0.015592963,0.03857422,25.4023357,29.73995361,0.015562445,0.062194824,16.22637014,27.05245361,0.014814764,0.074401855,5.843163883,0,0,0,992.6068
29.05932007,0.015443091,0.02721405,26.36516805,31.38744507,0.015080695,0.07342529,16.57863412,28.63744507,0.014481788,0.05996704,5.738120371,0,0,0,1049.1602
29.79781494,0.015434024,0.01651001,26.6870017,32.37593994,0.014735934,0.090911865,16.02070042,29.70406494,0.014648196,0.061920166,5.005342929,0,0,0,1088.8946
30.29558716,0.015535898,0.011802673,26.71942444,32.92058716,0.014574594,0.09222412,15.28216914,30.37371216,0.014647073,0.0690918,4.322301345,0,0,0,1102.8049
30.49837646,0.015637962,0.01064682,26.58568345,33.23275146,0.014489738,0.07699585,14.71496835,30.71712646,0.014550773,0.07846069,3.929122449,0,0,0,1111.8539
30.38375244,0.015683087,0.014141083,26.21371083,33.25875244,0.014408977,0.05053711,14.49005606,30.66500244,0.014630229,0.08041382,3.870333903,0,0,0,1099.3018
29.94210205,0.015659904,0.014476776,25.8201363,32.84835205,0.014305688,0.025558472,14.61344796,30.22335205,0.01471386,0.07644653,4.216341292,0,0,0,1097.9175
29.14727173,0.015705645,0.010639191,26.17886875,31.72539673,0.01427132,0.01184082,15.15317736,29.36602173,0.014755786,0.06561279,5.082729054,0,0,0,1084.2274
28.0128418,0.015804883,0.013813019,26.67834064,29.8253418,0.014450666,0.007404327,15.3011301,28.0128418,0.014862653,0.05479431,6.107165315,0,0,0,1055.345
26.90545044,0.01595778,0.015151978,25.99930928,27.49920044,0.014870591,0.015224457,13.07021954,26.29607544,0.015122362,0.052642822,6.66948787,0,0,0,1080.9479
26.32723389,0.016193982,0.01184845,24.76189234,26.09285889,0.015411969,0.034118652,12.76774038,25.07723389,0.015198346,0.0690918,7.02008848,0,0,0,1163.6051
26.09053955,0.016361203,0.025489807,23.46038703,25.30928955,0.015865292,0.032669067,12.94419993,24.37960205,0.01544186,0.07736206,6.72317094,0,0,0,1140.5531
26.00405273,0.016376194,0.029174805,23.31420535,24.86342773,0.016009983,0.023925781,13.10926076,23.94155273,0.015605625,0.08163452,6.585333863,0,0,0,1136.0623
25.89647827,0.01644498,0.030433655,23.67866533,24.56054077,0.015979586,0.01322937,13.14610796,23.64647827,0.01567441,0.07687378,6.413889042,0,0,0,1128.688
25.73922119,0.016636355,0.028579712,23.93718403,24.32515869,0.015858157,0.011787415,13.17048379,23.43453369,0.015598757,0.07312012,6.370718472,0,0,0,1089.7307
25.54537354,0.01684347,0.024040222,23.89284758,24.14693604,0.015782984,0.01701355,12.90667912,23.24068604,0.015412958,0.07543945,6.452378761,0,0,0,1030.4941
25.36596069,0.016905906,0.019248962,24.32254915,24.00658569,0.01585305,0.020133972,11.87393067,23.04564819,0.015364769,0.07885742,5.922840903,0,0,0,1005.526
25.22734985,0.016853746,0.012569428,23.76027919,23.96953735,0.015961107,0.03366089,11.17156545,22.92266235,0.015343126,0.08358765,5.44667897,0,0,0,972.3452
25.11257324,0.01677126,0.01014328,21.19897038,23.96413574,0.01601595,0.032669067,11.15954849,22.79226074,0.015291158,0.0925293,5.172468644,0,0,0,950.3734
25.03255615,0.016719712,0.007722855,18.05860318,23.83724365,0.016025437,0.03704834,10.10716172,22.67318115,0.015281571,0.09259033,4.711850752,0,0,0,938.4418
24.98031006,0.01668353,0.005527496,16.23361381,23.67562256,0.015996885,0.04359436,8.582621012,22.60531006,0.015275906,0.093811035,4.188043708,0,0,0,959.3877
25.05498657,0.01663079,0.003980637,16.25584399,23.53154907,0.01599755,0.041244507,7.072720185,22.57061157,0.015272758,0.09832764,3.83125971,0,0,0,994.7887
25.98372803,0.016492222,0.004341126,19.49653675,25.18685303,0.016042087,0.034072876,10.02970875,23.35872803,0.015298222,0.093811035,4.003474407,0,0,0,1111.378
27.16259155,0.016117122,0.006925583,21.91466811,27.58446655,0.015728023,0.029373169,13.0891714,25.01415405,0.015007045,0.078552246,4.280996534,0,0,0,1285.5044
28.26879272,0.016016556,0.004014969,21.73506205,29.67504272,0.015219285,0.028717041,13.36130152,26.94848022,0.014605119,0.06059265,4.216469904,0,0,0,1357.1255
29.27092896,0.015969614,0.001449585,21.54502931,31.42717896,0.014939645,0.022079468,12.68797976,28.66155396,0.014169076,0.049423218,3.873046365,0,0,0,1442.1493
30.0581604,0.015914006,0.00052166,21.63115353,32.8550354,0.014899298,0.021072388,11.80200601,30.0112854,0.01404862,0.047195435,3.260054152,0,0,0,1474.5328
30.62337646,0.015866462,0.000496149,21.70512368,33.82650146,0.014821235,0.018821716,11.2550103,30.84212646,0.014607612,0.040863037,2.292649823,0,0,0,1474.0762
30.93251953,0.015804084,0.001673222,21.81395425,34.44814453,0.014686378,0.0128479,10.97951751,31.33876953,0.014789375,0.044921875,1.623842389,0,0,0,1505.5589
30.91884766,0.015757214,0.004293442,22.15802917,34.68447266,0.014574658,0.005895615,10.93388709,31.38759766,0.014883649,0.03768921,1.182429706,0,0,0,1520.7669
30.53103027,0.015710743,0.005563736,22.85273074,34.42165527,0.014501485,0.003462791,11.05579438,30.98415527,0.014963063,0.044906616,0.8722394,0,0,0,1493.6428
29.67666016,0.015763989,0.001383305,23.81844007,33.42666016,0.014573804,0.003067017,11.34241643,30.14541016,0.015046827,0.04347229,0.548528605,0,0,0,1410.6466
28.44729004,0.015848026,0.00111723,24.27576102,31.55666504,0.014814242,0.004137039,11.41290356,28.88479004,0.015180453,0.042251587,0.705015095,0,0,0,1283.2381
27.23198853,0.015970653,0.007324219,23.30324069,28.96636353,0.015287823,0.00481987,10.00686638,27.12261353,0.015695995,0.03993225,1.118249807,0,0,0,1255.0876
26.60280762,0.016193079,0.018951416,21.75352734,27.27468262,0.015510247,0.004367828,11.42901733,25.78249512,0.016025232,0.049926758,2.044992178,0,0,0,1286.3634
26.38082275,0.016332164,0.027275085,20.22134936,26.22457275,0.015744701,0.008480072,11.13339935,24.95113525,0.016217723,0.05278015,2.77315856,0,0,0,1261.8237
26.23265991,0.016472057,0.025558472,19.17193997,25.42797241,0.01592274,0.011447907,10.37085302,24.38890991,0.01629658,0.047210693,3.450496613,0,0,0,1219.8318
26.04952393,0.01661066,0.023880005,18.51040564,24.85421143,0.016030826,0.009105682,9.424670032,23.93233643,0.016282596,0.048080444,3.707074866,0,0,0,1195.9637
25.84835205,0.016726233,0.02558899,17.9171882,24.39522705,0.016085364,0.005430222,8.521149799,23.59053955,0.016199805,0.04612732,3.786594154,0,0,0,1130.7367
25.64724121,0.01684209,0.024864197,17.62484183,23.92849121,0.01608678,0.004873276,7.481391251,23.42067871,0.016048633,0.041503906,3.928167236,0,0,0,1083.8615
25.46212158,0.016941827,0.019348145,17.50602495,23.50118408,0.01601104,0.005498886,6.778820841,23.17305908,0.015873712,0.041366577,4.021348697,0,0,0,1028.0004
25.31682739,0.017018562,0.017074585,17.01951571,23.21526489,0.0159123,0.004283905,6.628232195,22.85588989,0.015729195,0.04206848,4.191058901,0,0,0,993.0136
25.19844971,0.017080486,0.018737793,15.62269544,23.02657471,0.015806377,0.002363205,6.619026105,22.61251221,0.015600383,0.034576416,4.411812253,0,0,0,975.1685
25.11248169,0.017127043,0.018463135,14.95779331,22.87810669,0.015753752,0.001107216,6.471797749,22.40935669,0.015479093,0.027656555,4.512076824,0,0,0,971.8769
25.0102478,0.017204162,0.016227722,14.14096911,22.7758728,0.015746947,0.000447989,6.511189967,22.2133728,0.015373106,0.021873474,4.497192632,0,0,0,978.779
25.02941284,0.017264819,0.012962341,14.12952518,22.89660034,0.015777087,0.000284076,6.906296105,22.06066284,0.015277362,0.019126892,4.391263492,0,0,0,1003.764
25.79790649,0.017202029,0.012561798,17.81055389,24.97759399,0.015897403,0.001095772,10.86715799,22.88384399,0.015176425,0.016143799,4.687241887,0,0,0,1096.2501
26.9303833,0.01690276,0.01587677,20.56754444,27.7506958,0.015682057,0.002589226,13.5992573,24.7819458,0.014682607,0.008434296,4.660114105,0,0,0,1279.5914
28.12319336,0.016695391,0.014038086,20.84361378,30.13881836,0.015283954,0.003572464,13.12272856,26.88881836,0.013967884,0.002854347,4.116072333,0,0,0,1367.7913
29.18660889,0.016580055,0.012073517,20.61908638,32.24910889,0.015191505,0.003721237,11.72761914,28.92098389,0.013234565,0.002187729,3.161632245,0,0,0,1452.7536
30.02874146,0.016533488,0.013362885,20.56922937,33.84124146,0.015400524,0.003147125,10.1390174,30.63811646,0.012760754,0.001878738,2.067516036,0,0,0,1480.4083
30.60100708,0.016494427,0.016311646,20.33267911,34.94475708,0.015422496,0.002153397,9.00334094,31.75725708,0.013160381,0.001384735,1.125295819,0,0,0,1479.0546
30.88491211,0.016440397,0.024017334,19.84668928,35.66616211,0.015109068,0.001616955,8.266659344,32.46303711,0.013098722,0.000969648,1.616007173,0,0,0,1504.6988
30.88567505,0.01634836,0.032913208,19.28084972,35.91692505,0.014856814,0.00232029,7.761644532,32.58880005,0.013117312,0.00072813,2.67249291,0,0,0,1525.6876
30.487146,0.016233299,0.037643433,18.94629123,35.627771,0.014730307,0.00510788,7.546396545,32.018396,0.013856742,0.000644207,3.531980753,0,0,0,1492.4549
29.74608765,0.016156634,0.018951416,19.02628057,34.74608765,0.014710864,0.009716034,7.651535912,30.98046265,0.014436206,0.006238937,3.838183493,0,0,0,1415.3073
28.64382324,0.016118571,0.010566711,19.24766834,33.14382324,0.014943645,0.011249542,7.55614836,29.51882324,0.015080974,0.009925842,3.881951708,0,0,0,1278.8272
27.43676147,0.016172366,0.007034302,19.24188825,30.40551147,0.015760379,0.002892494,5.163301264,27.63988647,0.015462833,0.007608414,3.899700395,0,0,0,1250.056
26.61831055,0.016310334,0.005430222,19.38055364,28.64956055,0.016195893,0.002918243,5.56489374,26.14956055,0.015967011,0.014492035,3.468438125,0,0,0,1311.6304
26.19197998,0.016464029,0.003346443,18.59814006,27.30916748,0.016555581,0.006151199,6.040447392,25.10604248,0.016296182,0.026260376,3.017228192,0,0,0,1275.7197
25.91384277,0.016595514,0.002308846,17.65181134,26.28884277,0.016511591,0.009525299,6.32069339,24.39040527,0.016381891,0.029823303,2.850971649,0,0,0,1226.9123
25.6954895,0.016757563,0.002388001,16.67336889,25.5236145,0.016482905,0.008769989,6.717639562,23.875177,0.016330317,0.031723022,2.851136247,0,0,0,1170.9186
25.53048096,0.016917815,0.004602432,16.09134706,24.90548096,0.016582122,0.006122589,6.775825231,23.44454346,0.016154876,0.030311584,3.108586294,0,0,0,1109.5952
25.41573486,0.017056182,0.009178162,15.68487022,24.27510986,0.016621307,0.00358963,6.213923129,23.07198486,0.015911773,0.029197693,3.271487176,0,0,0,1050.004
25.30272827,0.017218301,0.010974884,14.71507166,23.74022827,0.016615579,0.00333786,5.835694737,22.80272827,0.015669534,0.028419495,3.457055594,0,0,0,998.6848
25.19863281,0.017357262,0.010089874,13.81913305,23.35488281,0.016586693,0.004520416,5.703393518,22.57363281,0.015476617,0.02848816,3.539530176,0,0,0,964.9583
25.10701904,0.01746411,0.009971619,12.71128853,23.06795654,0.016556213,0.006967545,5.540882364,22.32576904,0.015320251,0.030097961,3.614731664,0,0,0,945.7602
25.02816162,0.017502496,0.008693695,11.47068382,22.84847412,0.016518304,0.007980347,5.246896589,22.16097412,0.015213677,0.032577515,3.610700274,0,0,0,917.1793
24.92952881,0.017464878,0.005399704,10.54887462,22.71859131,0.016473057,0.00645256,4.998215664,22.07796631,0.015141728,0.034454346,3.560693291,0,0,0,926.6307
24.99831543,0.017396513,0.004665375,10.85909924,22.86550293,0.016450468,0.008327484,5.163797045,22.04519043,0.015100065,0.037246704,3.445867377,0,0,0,951.2318
25.93355713,0.017305337,0.004472733,14.23020387,25.08199463,0.016412698,0.010372162,8.9295394,22.98043213,0.015119515,0.037872314,3.558979552,0,0,0,1068.5814
27.04796753,0.017046226,0.013843536,16.62977064,28.07140503,0.015955223,0.012657166,11.39041666,25.09484253,0.01473452,0.033706665,3.328300416,0,0,0,1258.1492
28.18984375,0.016901517,0.022499084,16.82859733,30.18203125,0.01555493,0.048034668,10.53683898,27.39296875,0.014196898,0.027244568,2.58268542,0,0,0,1348.5551
29.27236328,0.016810156,0.02809143,16.1399698,31.56923828,0.015406348,0.038467407,9.03553277,29.39736328,0.013842322,0.016693115,1.962039355,0,0,0,1460.091
30.13201294,0.016747568,0.034225464,15.59692995,33.06951294,0.015530679,0.020202637,7.726234841,31.02263794,0.013783548,0.007377625,2.287688463,0,0,0,1456.6082
30.8086792,0.016731119,0.042816162,15.45904783,34.2618042,0.015693521,0.021469116,6.507557674,32.0274292,0.014335489,0.005432129,3.014328248,0,0,0,1441.0988
31.25524292,0.0167074,0.05621338,15.24628759,34.84899292,0.015543918,0.03492737,5.728878949,32.55211792,0.014609317,0.005504608,4.166750207,0,0,0,1489.6148
31.39281616,0.016623005,0.0770874,15.04964371,34.92406616,0.015333638,0.04460144,5.349708496,32.54906616,0.014872059,0.026481628,5.601865757,0,0,0,1507.7396
31.12496338,0.01653841,0.09188843,15.39537587,34.65621338,0.015207081,0.04637146,5.328953482,31.85933838,0.015237599,0.09454346,6.614491713,0,0,0,1495.554
30.42778931,0.016591141,0.07449341,16.79863556,33.94341431,0.015145371,0.04838562,5.313335689,30.50591431,0.015797684,0.12020874,6.539685738,0,0,0,1405.4445
29.2418457,0.016734926,0.052337646,18.44479684,32.5387207,0.015632479,0.028648376,4.705149561,28.9293457,0.016361086,0.13708496,5.704553863,0,0,0,1271.4025
27.91985474,0.016894566,0.032714844,19.84447091,29.84172974,0.017497288,0.011161804,3.625644137,27.41985474,0.016749607,0.1605835,4.67693459,0,0,0,1251.9791
27.02984009,0.017009573,0.021209717,20.65674151,28.60796509,0.017482596,0.00843811,3.051765512,26.39702759,0.016986685,0.16217041,3.805893627,0,0,0,1312.1971
26.61098633,0.017108649,0.015010834,19.41062812,27.81411133,0.017505378,0.009254456,2.586040616,25.69692383,0.017070502,0.1338501,3.148830524,0,0,0,1290.5632
26.35854492,0.017162574,0.011737824,17.78396272,27.13979492,0.017406715,0.006572723,2.708607115,25.16323242,0.017116798,0.08822632,3.041068461,0,0,0,1283.7822
26.12905273,0.017232073,0.010028839,16.76866522,26.51967773,0.017178668,0.004837036,3.353201738,24.72280273,0.017094744,0.053497314,3.101754297,0,0,0,1208.1405
25.94686279,0.017271489,0.009925842,16.61564416,25.91561279,0.016905278,0.003720284,4.180793607,24.33748779,0.01700446,0.051818848,3.027107899,0,0,0,1127.7582
25.77248535,0.017326377,0.011371613,16.47750072,25.33498535,0.016677879,0.00400734,4.8180358,24.03811035,0.016860984,0.06564331,3.033401394,0,0,0,1075.8895
25.62398682,0.017418545,0.016418457,15.9265736,24.80367432,0.016518276,0.008480072,5.227868544,23.84273682,0.016670864,0.07928467,3.2221559,0,0,0,1010.2715
25.51369629,0.017518248,0.026123047,15.62729519,24.40432129,0.016396727,0.014980316,5.686443289,23.68557129,0.016465392,0.08609009,3.484722631,0,0,0,971.3523
25.47255859,0.017571596,0.037750244,16.58096593,24.04287109,0.01639667,0.020339966,5.862728708,23.53505859,0.016289858,0.09005737,3.746226105,0,0,0,949.4109
25.47994385,0.017564546,0.043426514,17.62664959,23.86275635,0.016488802,0.024673462,5.83836246,23.33931885,0.016153108,0.08959961,3.932466025,0,0,0,941.6674
25.46993408,0.017564902,0.047607422,17.43652325,23.75118408,0.016603598,0.038024902,5.67455609,23.22774658,0.01594747,0.08255005,4.04569206,0,0,0,968.4234
25.51793823,0.017525485,0.043624878,17.74264154,23.84606323,0.016686251,0.039916992,5.90567319,23.19762573,0.015755465,0.077819824,4.084298621,0,0,0,998.8492
26.28789673,0.017364245,0.04335022,21.28840614,25.85039673,0.01678441,0.050750732,10.33619639,23.83477173,0.015754443,0.086639404,4.296311134,0,0,0,1110.5995
27.4319397,0.016920747,0.04975891,24.87305358,28.5100647,0.016432466,0.053710938,14.11146256,25.3694397,0.015448274,0.07757568,4.52679894,0,0,0,1282.063
