age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
33;2;2;2;0;1;0;0;5;3;49;1;999;0;0;1.4;93.444;-36.1;4.962;5228.1;0
40;2;2;3;0;0;2;0;5;0;90;4;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
43;5;0;2;1;2;1;0;0;4;426;1;999;1;1;-1.8;92.893;-46.2;1.291;5099.1;1
27;2;1;0;0;0;2;0;4;4;81;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
41;6;0;2;0;1;0;1;0;0;106;6;999;0;0;1.1;93.994;-36.4;4.857;5191;0
58;8;0;5;1;0;0;0;4;1;374;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
28;0;0;0;0;1;2;1;0;2;329;1;999;0;0;1.1;93.994;-36.4;4.858;5191;0
55;2;2;1;0;0;0;0;5;4;244;2;6;3;2;-1.7;94.027;-38.3;0.904;4991.6;1
54;4;0;2;0;1;0;0;7;3;99;3;999;0;0;-1.1;94.601;-49.5;0.987;4963.6;0
56;6;2;2;0;1;0;0;2;1;287;3;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
56;10;2;1;1;0;0;0;2;0;109;1;999;1;1;-0.1;93.2;-42;4.021;5195.8;0
40;5;0;1;0;0;0;0;2;1;118;1;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
49;6;0;2;0;1;0;0;4;2;86;4;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
30;2;1;2;0;1;0;0;5;2;123;4;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
29;7;1;3;0;1;0;1;2;0;232;2;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
31;2;1;2;0;1;2;0;5;3;167;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
30;2;0;1;0;1;0;0;0;1;166;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;0
34;2;2;2;0;0;0;0;5;2;111;4;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
44;3;2;5;0;1;0;0;4;0;170;2;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
32;5;1;2;0;1;0;0;0;0;457;1;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
38;9;2;2;0;1;0;0;2;1;403;2;999;0;0;-1.1;94.767;-50.8;1.03;4963.6;1
37;4;0;2;0;0;0;0;2;0;48;2;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
29;5;0;2;0;1;0;0;4;3;5;23;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
30;2;1;2;0;0;0;0;5;2;374;12;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
54;6;0;2;0;0;0;0;8;3;85;1;999;0;0;-1.8;93.075;-47.1;1.365;5099.1;0
43;0;0;0;0;0;2;0;4;4;393;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
33;2;0;2;0;1;0;1;0;1;92;5;999;0;0;1.1;93.994;-36.4;4.857;5191;0
32;2;1;2;1;0;0;0;5;0;256;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
57;8;0;3;0;0;0;0;2;3;124;6;999;0;0;-1.1;94.767;-50.8;1.031;4963.6;0
29;2;0;2;0;0;0;0;5;0;137;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
36;3;0;6;1;0;0;0;4;2;44;3;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
48;0;0;0;0;0;0;0;0;4;268;1;3;3;2;-1.8;93.876;-40;0.668;5008.7;1
30;0;0;0;0;0;2;0;0;2;231;1;999;0;0;-1.8;92.893;-46.2;1.299;5099.1;0
45;2;0;2;0;0;0;0;3;0;64;1;999;2;1;-3.4;92.379;-29.8;0.741;5017.5;0
42;0;0;4;0;0;0;0;0;3;56;1;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
31;2;1;1;0;1;0;0;4;1;96;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
28;1;1;6;0;0;0;0;0;4;83;9;999;1;1;-1.8;92.893;-46.2;1.344;5099.1;0
53;1;0;6;0;0;0;0;1;4;501;3;999;0;0;-2.9;92.963;-40.8;1.262;5076.2;1
58;2;0;2;0;0;0;1;7;2;9;1;999;0;0;-1.1;94.601;-49.5;0.953;4963.6;0
32;1;0;1;0;1;2;0;8;0;340;2;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
31;10;0;2;0;1;0;0;5;1;124;3;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
53;0;0;5;0;1;0;0;2;2;545;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
53;2;0;0;0;1;0;1;0;1;35;1;999;0;0;1.1;93.994;-36.4;4.858;5191;0
32;9;0;2;0;0;2;0;5;1;73;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
32;1;1;4;0;2;1;1;1;3;131;3;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
43;10;0;0;0;0;0;1;0;3;305;2;999;0;0;1.1;93.994;-36.4;4.855;5191;0
44;9;0;5;1;1;0;1;1;3;124;2;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
45;0;0;1;1;1;0;0;5;3;124;3;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
41;0;0;6;1;1;0;0;8;0;203;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0
64;11;0;6;0;0;2;0;5;3;219;1;999;0;0;-2.9;92.201;-31.4;0.873;5076.2;0
30;4;0;2;0;0;0;1;4;3;150;10;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
31;5;0;3;0;1;0;0;4;3;3643;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;1
27;2;1;1;1;1;0;0;4;2;1105;2;999;0;0;1.4;93.918;-42.7;4.96;5228.1;1
38;5;0;3;0;0;2;0;2;1;11;3;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
37;2;1;2;0;1;2;0;0;2;553;1;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;0
50;0;0;0;1;2;1;1;4;3;90;1;999;0;0;1.4;93.918;-42.7;4.966;5228.1;0
60;5;2;3;1;0;0;1;0;1;202;6;999;0;0;1.1;93.994;-36.4;4.858;5191;0
50;5;2;3;0;1;0;0;5;2;73;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
34;2;1;1;0;1;0;0;4;1;127;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
45;2;0;4;0;1;2;0;4;0;268;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
39;1;1;3;1;0;0;0;0;3;199;1;999;1;1;-1.8;92.893;-46.2;1.327;5099.1;0
36;0;0;4;1;1;0;1;0;3;166;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
34;6;0;1;0;0;0;0;4;4;838;3;999;0;0;1.4;93.918;-42.7;4.961;5228.1;1
31;0;2;1;0;0;0;0;0;1;829;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;1
27;7;1;2;0;0;0;1;0;2;104;1;999;0;0;1.1;93.994;-36.4;4.858;5191;0
35;0;0;4;0;0;0;1;0;2;312;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
50;5;0;2;0;1;0;0;4;0;146;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
53;6;0;2;0;0;0;0;2;4;313;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
27;0;0;5;0;0;0;0;0;3;88;2;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
57;9;0;2;0;1;0;0;4;1;388;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
37;0;0;0;0;2;1;0;0;1;136;5;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
59;5;0;4;1;1;0;1;0;3;24;16;999;0;0;1.1;93.994;-36.4;4.86;5191;0
49;9;0;3;0;1;0;1;0;3;565;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
32;6;0;1;0;1;2;0;2;2;256;2;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
34;10;0;0;0;0;0;0;0;3;218;4;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
25;4;1;2;0;1;0;1;0;1;199;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
45;0;0;0;1;0;2;1;0;1;207;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
34;0;0;4;1;1;0;1;1;0;651;1;999;0;0;1.4;94.465;-41.8;4.967;5228.1;0
29;2;1;2;0;1;0;1;1;3;247;2;999;0;0;-2.9;92.963;-40.8;1.26;5076.2;0
53;0;0;6;1;0;0;0;4;0;386;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
29;5;1;3;1;0;0;0;2;3;239;1;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
39;9;0;5;0;1;0;0;5;3;183;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
40;2;2;1;0;0;0;0;0;0;164;1;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
27;1;1;2;0;0;0;0;6;2;104;1;6;1;2;-1.8;93.369;-34.8;0.652;5008.7;1
55;10;0;0;0;0;0;0;7;4;156;1;999;0;0;-3.4;92.431;-26.9;0.728;5017.5;0
32;1;0;1;0;1;0;0;5;1;55;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
54;2;0;3;0;0;0;0;5;1;103;4;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
39;10;0;2;1;0;0;0;2;2;74;1;999;1;1;-0.1;93.2;-42;4.191;5195.8;0
43;5;2;3;0;1;0;1;0;3;644;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
41;0;2;5;0;0;0;1;1;1;122;1;999;0;0;1.4;94.465;-41.8;4.962;5228.1;0
26;2;0;1;0;1;2;0;2;1;112;1;999;1;1;-3.4;92.649;-30.1;0.719;5017.5;0
52;5;0;3;0;0;2;0;5;1;203;3;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
44;2;0;2;0;1;0;0;5;1;96;2;4;1;2;-2.9;92.201;-31.4;0.879;5076.2;0
38;0;0;0;1;1;0;0;2;1;145;3;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
42;1;0;2;0;2;1;0;1;4;122;1;999;1;1;-2.9;92.963;-40.8;1.099;5076.2;0
44;2;0;2;0;1;0;0;2;0;135;2;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
27;2;1;4;0;0;0;1;0;0;195;4;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
28;6;0;2;0;1;0;1;1;1;771;2;999;0;0;1.4;94.465;-41.8;4.962;5228.1;1
47;9;0;2;0;0;0;0;5;2;232;2;999;0;0;-2.9;92.201;-31.4;0.843;5076.2;1
34;1;0;1;0;0;0;0;4;2;206;6;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
55;0;2;5;1;0;2;0;0;2;163;1;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;0
34;0;0;0;0;0;0;1;0;2;513;1;999;0;0;1.1;93.994;-36.4;4.858;5191;0
25;2;1;2;0;1;0;1;5;4;103;3;999;0;0;-2.9;92.201;-31.4;0.838;5076.2;0
31;5;1;3;0;0;0;0;5;4;150;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
35;2;0;1;1;0;0;0;4;0;393;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
50;6;0;2;0;1;0;0;3;3;718;4;999;3;1;-1.1;94.199;-37.5;0.878;4963.6;0
22;0;1;0;0;1;0;0;4;0;106;1;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
48;11;0;5;1;1;0;1;0;4;375;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
35;0;0;5;1;1;0;1;0;1;36;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
34;5;0;3;0;0;0;0;2;1;107;2;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
50;0;0;5;0;0;2;1;2;4;234;3;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
25;7;1;1;0;0;0;0;4;4;112;1;999;1;1;-2.9;92.469;-33.6;1.044;5076.2;0
51;3;2;2;0;0;0;1;0;2;231;1;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;0
32;7;1;1;1;0;0;1;0;4;107;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
59;6;0;2;0;0;0;0;9;3;646;3;6;1;2;-3;92.713;-33;0.7;5023.5;0
37;0;0;0;1;1;0;0;0;1;138;1;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
40;0;0;5;0;1;0;0;2;4;181;1;999;1;1;-0.1;93.2;-42;4.153;5195.8;0
26;5;1;3;0;0;0;1;1;1;605;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
32;2;0;1;0;1;0;0;0;3;84;1;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
33;6;1;2;0;0;2;0;8;1;1176;1;999;0;0;-1.8;93.075;-47.1;1.498;5099.1;1
35;4;0;5;1;1;0;1;1;3;140;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
32;7;1;2;0;0;0;1;1;1;209;12;999;0;0;1.4;94.465;-41.8;4.962;5228.1;0
35;2;0;1;1;1;0;0;4;2;356;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
31;5;1;2;0;0;0;0;2;2;984;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;1
38;0;0;0;0;1;0;1;1;0;693;3;999;0;0;1.4;94.465;-41.8;4.959;5228.1;1
30;7;1;1;0;1;0;0;5;4;592;3;999;1;1;-1.7;94.027;-38.3;0.899;4991.6;1
32;1;0;1;0;0;0;1;0;1;628;2;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;1
44;0;0;0;0;1;0;0;0;3;556;3;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
35;2;1;2;0;0;0;0;4;2;673;8;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
48;0;0;0;1;1;0;1;1;3;454;4;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
52;8;0;2;1;1;0;0;2;1;172;1;999;1;1;-0.1;93.2;-42;4.12;5195.8;0
41;0;0;0;0;0;2;0;0;0;198;1;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;0
65;9;0;5;0;1;0;0;1;2;89;2;999;0;0;-2.9;92.963;-40.8;1.266;5076.2;0
43;1;2;1;0;1;0;0;4;2;122;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
40;0;0;3;0;1;2;0;2;2;80;1;999;1;1;-0.1;93.2;-42;4.191;5195.8;0
30;2;0;2;0;1;0;0;4;0;70;1;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
66;8;2;1;0;1;0;0;4;1;211;1;999;1;1;-1.7;94.215;-40.3;0.896;4991.6;0
44;1;1;1;0;1;0;1;1;2;20;1;999;0;0;-1.7;94.055;-39.8;0.72;4991.6;0
35;2;0;1;0;0;2;1;1;2;172;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
57;6;0;2;1;1;0;0;5;1;338;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
26;0;1;4;0;1;0;1;1;1;83;2;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
39;10;0;2;0;0;0;1;1;3;72;1;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
45;1;0;4;0;2;1;1;1;1;173;10;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
35;5;1;3;0;0;0;0;2;3;192;2;999;1;1;-3.4;92.649;-30.1;0.714;5017.5;1
42;9;0;2;0;1;0;0;2;2;90;4;999;1;1;-0.1;93.2;-42;4.191;5195.8;0
36;2;1;2;0;1;0;0;7;1;146;1;999;1;1;-3.4;92.431;-26.9;0.742;5017.5;0
46;2;1;2;0;1;2;0;0;2;195;1;999;0;0;-1.8;92.893;-46.2;1.264;5099.1;0
35;4;0;2;0;0;0;0;4;2;192;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
24;2;1;1;0;0;0;0;4;1;145;4;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
50;5;0;2;0;0;0;0;5;2;204;5;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
36;2;1;2;0;1;0;0;4;3;67;6;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
39;5;1;3;0;1;0;1;4;3;206;1;999;0;0;1.4;93.918;-42.7;4.966;5228.1;0
57;0;0;5;1;0;0;0;4;2;769;3;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
42;0;0;5;0;1;0;1;1;4;110;4;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
31;0;1;2;0;1;0;0;4;0;35;3;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
41;2;1;6;0;0;2;1;0;2;1111;3;999;0;0;1.1;93.994;-36.4;4.857;5191;1
25;0;0;5;0;1;0;0;0;0;114;2;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
58;0;0;5;0;0;0;1;4;3;48;6;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
33;4;0;2;0;1;0;1;0;4;367;5;999;0;0;1.1;93.994;-36.4;4.857;5191;0
42;5;1;6;0;1;0;1;0;4;162;4;999;0;0;1.1;93.994;-36.4;4.856;5191;0
41;6;0;2;1;1;0;1;0;2;213;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
49;0;2;4;0;1;0;0;2;1;55;1;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
44;0;0;0;1;0;0;1;0;2;33;4;999;0;0;1.1;93.994;-36.4;4.857;5191;0
52;1;0;2;0;1;0;1;1;2;119;1;999;0;0;1.4;94.465;-41.8;4.96;5228.1;0
26;0;0;0;0;1;0;0;0;1;45;2;999;2;1;-1.8;92.893;-46.2;1.334;5099.1;0
43;2;0;1;1;1;0;0;0;1;431;2;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
43;5;0;2;0;0;0;0;5;2;134;4;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
26;9;0;5;0;0;0;0;4;2;149;2;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
34;0;0;4;0;0;0;0;0;4;162;1;999;1;1;-1.8;92.893;-46.2;1.344;5099.1;0
24;1;1;1;0;1;0;1;0;2;401;2;999;0;0;1.1;93.994;-36.4;4.858;5191;0
33;4;1;2;0;1;0;1;0;0;92;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
38;4;1;6;0;1;0;0;4;4;843;8;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
31;0;0;5;1;1;0;1;0;2;363;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
32;2;2;2;0;0;0;0;4;3;668;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
25;4;1;6;0;1;0;0;8;2;131;2;999;1;1;-1.8;93.749;-34.6;0.643;5008.7;0
26;2;1;2;0;1;0;1;4;1;342;5;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
56;8;0;5;0;1;0;1;0;1;88;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
38;0;0;4;0;1;0;1;0;3;21;9;999;0;0;1.1;93.994;-36.4;4.855;5191;0
37;2;0;1;0;0;0;1;2;0;136;1;999;0;0;-3.4;92.649;-30.1;0.716;5017.5;0
22;0;1;0;0;0;2;0;4;2;848;1;999;0;0;1.4;93.918;-42.7;4.96;5228.1;1
50;0;0;0;0;1;0;1;1;4;128;6;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
34;0;0;0;0;1;0;1;0;1;606;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
35;5;1;2;0;0;0;0;0;2;271;2;999;0;0;-1.8;92.893;-46.2;1.299;5099.1;0
48;1;2;0;0;2;1;0;0;3;67;7;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
25;2;0;1;0;1;0;0;4;1;95;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
39;0;1;5;0;1;0;0;0;3;93;1;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
52;5;0;3;0;0;2;0;3;2;211;1;999;1;1;-3.4;92.379;-29.8;0.797;5017.5;1
48;5;0;2;0;1;0;0;5;0;239;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
44;0;1;0;1;0;0;0;8;0;225;3;999;2;1;-1.8;93.075;-47.1;1.405;5099.1;0
30;5;1;3;0;0;0;0;5;1;178;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
32;6;0;1;0;1;0;1;1;4;206;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
52;10;0;2;0;1;0;0;2;0;115;1;999;1;1;-0.1;93.2;-42;4.021;5195.8;0
44;0;1;3;0;1;0;0;7;4;123;2;999;0;0;-3.4;92.431;-26.9;0.742;5017.5;0
29;2;1;2;0;0;2;0;5;3;254;3;3;1;2;-2.9;92.201;-31.4;0.873;5076.2;1
41;2;0;2;0;1;0;0;5;1;85;5;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
26;5;0;1;0;0;0;1;0;0;305;2;999;0;0;1.1;93.994;-36.4;4.855;5191;0
32;2;1;2;0;0;0;0;5;0;233;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
31;2;1;2;0;0;0;0;5;4;191;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
29;2;1;0;1;0;0;1;0;1;198;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
58;0;0;5;1;0;0;1;0;3;148;3;999;0;0;1.1;93.994;-36.4;4.86;5191;0
56;5;0;5;1;2;1;1;0;4;272;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
23;0;1;3;0;0;0;0;0;0;136;3;999;1;1;-1.8;92.893;-46.2;1.25;5099.1;0
50;5;0;3;0;0;0;1;0;0;855;2;999;0;0;1.1;93.994;-36.4;4.864;5191;1
29;2;0;2;0;0;0;0;0;2;565;1;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;1
31;2;1;2;0;0;2;0;5;3;140;3;999;0;0;1.4;93.444;-36.1;4.962;5228.1;0
48;9;0;5;0;1;0;0;5;2;248;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
27;0;1;6;0;2;1;0;4;4;81;4;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
24;5;2;3;0;1;0;0;8;0;332;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0
35;5;0;1;0;1;0;1;0;1;208;3;999;0;0;1.1;93.994;-36.4;4.858;5191;0
42;5;0;2;1;1;0;1;1;4;228;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
37;2;0;1;0;1;0;0;0;2;14;3;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;0
33;2;0;2;0;0;0;0;5;4;118;3;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
58;6;0;2;0;1;0;0;5;2;164;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
54;8;0;0;0;0;0;0;4;3;148;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
54;5;0;3;0;0;0;0;2;4;149;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
39;5;1;3;0;1;0;0;5;2;71;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
48;2;0;0;1;1;0;1;0;3;517;3;999;0;0;1.1;93.994;-36.4;4.86;5191;0
34;0;2;5;0;1;0;0;8;0;204;5;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
28;0;1;0;1;1;0;0;0;1;77;3;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
30;2;1;1;0;1;0;0;5;0;72;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
59;8;0;3;0;0;0;1;1;4;77;8;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
29;2;1;1;1;0;0;0;4;0;139;2;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
25;2;0;1;0;1;0;1;0;0;498;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
47;2;2;1;0;0;0;0;3;4;159;1;999;1;1;-3.4;92.379;-29.8;0.755;5017.5;0
32;2;0;2;0;1;2;0;5;4;301;3;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
30;0;0;4;0;1;0;1;1;4;338;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
24;5;1;2;0;1;0;0;7;1;197;1;999;0;0;-3.4;92.431;-26.9;0.724;5017.5;0
58;3;0;1;0;1;0;0;3;2;145;1;999;2;1;-1.1;94.199;-37.5;0.882;4963.6;0
44;6;0;2;0;1;0;1;0;1;158;2;999;0;0;1.1;93.994;-36.4;4.859;5191;0
36;2;0;2;0;0;2;0;3;4;28;2;999;0;0;-3.4;92.379;-29.8;0.819;5017.5;0
33;4;2;0;0;0;0;1;0;4;355;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
31;0;1;1;0;1;0;0;4;2;42;6;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
38;2;1;2;1;0;0;1;1;4;992;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;1
35;6;0;2;0;0;0;0;5;3;108;4;999;0;0;1.4;93.444;-36.1;4.962;5228.1;0
29;0;0;0;0;1;0;0;0;0;202;2;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;0
58;6;0;2;0;0;0;0;4;2;260;1;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
43;0;0;5;0;0;0;1;0;4;269;3;999;0;0;1.1;93.994;-36.4;4.857;5191;0
55;4;0;5;1;2;1;0;5;3;169;5;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
53;6;0;2;1;0;0;1;0;4;186;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
38;3;0;0;0;0;0;0;4;0;215;3;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
36;5;1;3;0;1;0;0;4;3;54;4;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
56;8;0;3;0;1;0;0;5;4;139;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
32;2;0;2;0;1;0;1;0;3;99;2;999;0;0;1.1;93.994;-36.4;4.86;5191;0
48;0;0;0;0;0;0;1;5;0;67;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
31;5;0;2;0;1;0;1;2;2;57;4;999;0;0;-3.4;92.649;-30.1;0.714;5017.5;0
50;4;0;5;1;0;0;0;5;2;311;1;999;0;0;1.4;93.444;-36.1;4.97;5228.1;0
38;1;0;1;1;0;0;1;1;2;25;7;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
34;2;1;2;1;1;0;1;1;3;17;16;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
41;0;0;5;0;0;0;0;0;4;234;1;999;2;1;-1.8;92.893;-46.2;1.344;5099.1;0
51;6;0;2;0;0;0;0;5;3;386;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
26;2;1;1;0;1;0;1;0;0;619;2;999;0;0;1.1;93.994;-36.4;4.859;5191;1
34;2;1;2;0;1;0;0;3;0;260;3;3;2;2;-3.4;92.379;-29.8;0.773;5017.5;1
41;5;0;2;1;0;2;0;8;3;139;1;999;0;0;-1.8;93.075;-47.1;1.435;5099.1;0
41;5;0;3;0;2;1;0;1;4;318;1;4;3;2;-2.9;92.963;-40.8;1.262;5076.2;1
26;0;0;0;0;0;0;1;1;1;71;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
32;0;0;4;1;0;0;0;0;1;459;1;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;1
49;0;0;4;1;1;2;0;0;4;354;1;999;0;0;-1.8;92.893;-46.2;1.291;5099.1;0
39;5;0;1;0;1;0;0;5;2;225;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
